p_bike_types,p_rack_locks,p_spot,p_special_racks,b_state,b_bike_type,p_name,p_uid,trip,p_booked_bikes,p_terminal_type,p_bike_racks,p_place_type,p_bike,p_lng,b_active,b_number,p_address,p_free_racks,b_lock_types,b_boardcomputer,b_electric_lock,city,datetime,p_maintenance,p_bikes,p_free_special_racks,p_lat,b_battery_pack,b_pedelec_battery,p_number
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15318532,start,0,,0,12,True,13.752676666667,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 00:31:00,False,1,0,51.064386666667,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15319091,end,0,,0,12,True,13.74021,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 00:37:00,False,1,0,51.061417777778,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15322885,start,0,,0,12,True,13.739876666667,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 06:21:00,False,1,0,51.061191111111,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15323388,end,0,,0,12,True,13.73784,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 06:25:00,False,1,0,51.062848888889,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15323388,start,0,,0,12,True,13.737237777778,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 07:56:00,False,1,0,51.063217777778,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15325027,end,0,,0,12,True,13.747977777778,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 08:05:00,False,1,0,51.068871111111,,,0
"{""undefined"": 1}",False,True,0,ok,0,Louisenstraße,10299599,start,0,free,0,0,False,13.74754,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 15:38:00,False,1,0,51.06798,,,4484
"{""undefined"": 1}",False,True,0,ok,0,Louisenstraße,10299599,end,0,free,0,0,False,13.74754,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 15:45:00,False,1,0,51.06798,,,4484
"{""undefined"": 1}",False,True,0,ok,0,Louisenstraße,10299599,start,0,free,0,0,False,13.74754,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 16:43:00,False,1,0,51.06798,,,4484
"{""undefined"": 1}",False,True,0,ok,0,Hauptbahnhof,120,end,0,,0,0,False,13.733623623848,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 17:00:00,True,1,0,51.040476453474,,,4313
"{""undefined"": 1}",False,True,0,ok,0,Hauptbahnhof,120,start,0,,0,0,False,13.733623623848,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 17:15:00,True,1,0,51.040476453474,,,4313
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93101,15343473,end,0,,0,12,True,13.734263333333,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 17:55:00,False,1,0,51.042635555556,,,0
"{""undefined"": 2}",False,True,0,ok,0,Prager Str. / Mc Donalds,19892,start,0,,0,0,False,13.735235631466,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 23:45:00,False,2,0,51.04281219133,,,4418
"{""undefined"": 1}",False,True,0,ok,0,Zellescher Weg,264547,end,0,,0,0,False,13.755607008934,True,93101,,0,frame_lock,7551006216,True,dresden,2019-05-04 23:59:00,False,1,0,51.026486545356,,,4347
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93464,15304329,first,0,,0,12,True,13.734347777778,True,93464,,0,frame_lock,7551005442,True,dresden,2019-05-04 00:00:00,False,1,0,51.0614,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93464,15304329,start,0,,0,12,True,13.734347777778,True,93464,,0,frame_lock,7551005442,True,dresden,2019-05-04 15:38:00,False,1,0,51.061222222222,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93464,15304329,end,0,,0,12,True,13.734347777778,True,93464,,0,frame_lock,7551005442,True,dresden,2019-05-04 15:45:00,False,1,0,51.061222222222,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93464,15304329,last,0,,0,12,True,13.73432,True,93464,,0,frame_lock,7551005442,True,dresden,2019-05-04 23:59:00,False,1,0,51.061408888889,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15314991,first,0,,0,12,True,13.750507777778,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-04 00:00:00,False,1,0,51.066795555556,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15314991,start,0,,0,12,True,13.750466666667,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-04 14:28:00,False,1,0,51.065844444444,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15336882,end,0,,0,12,True,13.733834444444,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-04 14:39:00,False,1,0,51.05152,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15336882,start,0,,0,12,True,13.733688888889,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-04 15:38:00,False,1,0,51.051555555556,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15336882,end,0,,0,12,True,13.733688888889,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-04 15:45:00,False,1,0,51.051555555556,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15336882,start,0,,0,12,True,13.733712222222,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-04 18:08:00,False,1,0,51.051537777778,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15344037,end,0,,0,12,True,13.735431111111,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-04 18:15:00,False,1,0,51.047728888889,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15344037,start,0,,0,12,True,13.735201111111,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-04 20:32:00,False,1,0,51.046933333333,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15347728,end,0,,0,12,True,13.73103,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-04 20:49:00,False,1,0,51.081528888889,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93870,15347728,last,0,,0,12,True,13.731012222222,True,93870,,0,frame_lock,7551012860,True,dresden,2019-05-04 23:59:00,False,1,0,51.081471111111,,,0
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,15,Barbarossaplatz,264605,first,0,,0,0,False,13.790733218193,True,93807,,0,frame_lock,7551006339,True,dresden,2019-05-04 00:00:00,False,5,0,51.048412423104,,,4398
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,15,Barbarossaplatz,264605,start,0,,0,0,False,13.790733218193,True,93807,,0,frame_lock,7551006339,True,dresden,2019-05-04 15:38:00,False,5,0,51.048412423104,,,4398
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,15,Barbarossaplatz,264605,end,0,,0,0,False,13.790733218193,True,93807,,0,frame_lock,7551006339,True,dresden,2019-05-04 15:45:00,False,5,0,51.048412423104,,,4398
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,15,Barbarossaplatz,264605,last,0,,0,0,False,13.790733218193,True,93807,,0,frame_lock,7551006339,True,dresden,2019-05-04 23:59:00,False,5,0,51.048412423104,,,4398
"{""71"": 2, ""15"": 3}",False,True,0,ok,15,Gutenbergstraße,264595,first,0,,0,0,False,13.769280910492,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-04 00:04:00,False,5,0,51.05877131992,,,4389
"{""71"": 2, ""15"": 3}",False,True,0,ok,15,Gutenbergstraße,264595,start,0,,0,0,False,13.769280910492,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-04 15:38:00,False,5,0,51.05877131992,,,4389
"{""71"": 2, ""15"": 3}",False,True,0,ok,15,Gutenbergstraße,264595,end,0,,0,0,False,13.769280910492,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-04 15:45:00,False,5,0,51.05877131992,,,4389
"{""71"": 1, ""15"": 1}",False,True,0,ok,15,Gutenbergstraße,264595,start,0,,0,0,False,13.769280910492,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-04 21:08:00,False,2,0,51.05877131992,,,4389
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15348464,end,0,,0,12,True,13.748635555556,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-04 21:26:00,False,1,0,51.072515555556,,,0
"{""15"": 2, ""undefined"": 1}",False,True,0,ok,15,Schauburg,121771,start,0,,0,0,False,13.750328421593,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-04 21:34:00,False,3,0,51.071143657107,,,4327
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15348804,end,0,,0,12,True,13.743306666667,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-04 21:42:00,False,1,0,51.072244444444,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15348804,start,0,,0,12,True,13.743246666667,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-04 21:58:00,False,1,0,51.072386666667,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15349270,end,0,,0,12,True,13.729337777778,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-04 22:04:00,False,1,0,51.076457777778,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93049,15349270,last,0,,0,12,True,13.729374444444,True,93049,,0,frame_lock,7551003730,True,dresden,2019-05-04 23:59:00,False,1,0,51.076457777778,,,0
"{""71"": 1}",False,True,0,ok,71,Nürnberger Platz,264586,first,0,free,0,0,False,13.726285099983,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-04 00:02:00,False,1,0,51.031520295058,,,4382
"{""71"": 1}",False,True,0,ok,71,Nürnberger Platz,264586,start,0,free,0,0,False,13.726285099983,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-04 00:37:00,False,1,0,51.031520295058,,,4382
"{""71"": 1}",False,True,0,ok,71,Nürnberger Platz,264586,end,0,free,0,0,False,13.726285099983,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-04 00:39:00,False,1,0,51.031520295058,,,4382
"{""71"": 1}",False,True,0,ok,71,Nürnberger Platz,264586,start,0,free,0,0,False,13.726285099983,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-04 01:25:00,False,1,0,51.031520295058,,,4382
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,71,Conertplatz,310791,end,0,,0,0,False,13.6929666996,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-04 01:55:00,False,5,0,51.046001084414,,,4437
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,71,Conertplatz,310791,last,0,,0,0,False,13.6929666996,True,93911,,0,frame_lock,7551012414,True,dresden,2019-05-04 15:31:00,False,5,0,51.046001084414,,,4437
"{""15"": 1}",False,True,0,ok,15,Malterstraße (Haltestelle),10299584,first,0,free,0,0,False,13.69113,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 00:00:00,False,1,0,51.04257,,,4483
"{""15"": 1}",False,True,0,ok,15,Malterstraße (Haltestelle),10299584,start,0,free,0,0,False,13.69113,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 10:58:00,False,1,0,51.04257,,,4483
"{""71"": 3, ""15"": 2}",False,True,0,ok,15,Kesselsdorfer Str. / Reisewitzer Str.,310790,end,0,,0,0,False,13.7008419,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 11:04:00,False,5,0,51.0440355,,,4436
"{""71"": 3, ""15"": 2}",False,True,0,ok,15,Kesselsdorfer Str. / Reisewitzer Str.,310790,start,0,,0,0,False,13.7008419,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 11:06:00,False,5,0,51.0440355,,,4436
"{""15"": 1}",False,True,0,ok,15,Malterstraße (Haltestelle),10299584,end,0,free,0,0,False,13.69113,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 11:10:00,False,1,0,51.04257,,,4483
"{""15"": 1}",False,True,0,ok,15,Malterstraße (Haltestelle),10299584,start,0,free,0,0,False,13.69113,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 14:06:00,False,1,0,51.04257,,,4483
"{""15"": 1}",False,False,0,ok,15,BIKE 93623,15336220,end,0,,0,12,True,13.690417777778,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 14:20:00,False,1,0,51.043888888889,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93623,15336220,start,0,,0,12,True,13.690525555556,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 14:50:00,False,1,0,51.043946666667,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93623,15337888,end,0,,0,12,True,13.728084444444,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 15:09:00,False,1,0,51.04628,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93623,15337888,start,0,,0,12,True,13.728283333333,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 15:38:00,False,1,0,51.046208888889,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93623,15337888,end,0,,0,12,True,13.728283333333,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 15:45:00,False,1,0,51.046208888889,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93623,15337888,start,0,,0,12,True,13.728283333333,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 16:02:00,False,1,0,51.046208888889,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93623,15345106,end,0,,0,12,True,13.691725555556,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 18:54:00,False,1,0,51.044733333333,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93623,15345106,last,0,,0,12,True,13.691725555556,True,93623,,0,frame_lock,7551003484,True,dresden,2019-05-04 20:53:00,False,1,0,51.044733333333,,,0
"{""71"": 1, ""15"": 1}",False,True,0,ok,15,Buchenstr. / Hechtstr.,264540,first,0,,0,0,False,13.747447729111,True,93031,,0,frame_lock,7551006895,True,dresden,2019-05-04 00:00:00,False,2,0,51.078514918873,,,4341
"{""71"": 1, ""15"": 1}",False,True,0,ok,15,Buchenstr. / Hechtstr.,264540,start,0,,0,0,False,13.747447729111,True,93031,,0,frame_lock,7551006895,True,dresden,2019-05-04 15:38:00,False,2,0,51.078514918873,,,4341
"{""71"": 1, ""15"": 1}",False,True,0,ok,15,Buchenstr. / Hechtstr.,264540,end,0,,0,0,False,13.747447729111,True,93031,,0,frame_lock,7551006895,True,dresden,2019-05-04 15:45:00,False,2,0,51.078514918873,,,4341
"{""71"": 1, ""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Buchenstr. / Hechtstr.,264540,last,0,,0,0,False,13.747447729111,True,93031,,0,frame_lock,7551006895,True,dresden,2019-05-04 23:59:00,False,3,0,51.078514918873,,,4341
"{""71"": 1, ""15"": 1, ""undefined"": 3}",False,True,0,ok,71,Kaditz / Am Vorwerksfeld,310795,first,0,,0,0,False,13.668118715286,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-04 00:00:00,False,5,0,51.093024817266,,,4440
"{""71"": 1, ""15"": 1, ""undefined"": 3}",False,True,0,ok,71,Kaditz / Am Vorwerksfeld,310795,start,0,,0,0,False,13.668118715286,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-04 04:51:00,False,5,0,51.093024817266,,,4440
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15322895,end,0,,0,12,True,13.784276666667,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-04 05:51:00,False,1,0,51.073746666667,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15322895,start,0,,0,12,True,13.78407,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-04 15:38:00,False,1,0,51.073875555556,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15322895,end,0,,0,12,True,13.78407,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-04 15:45:00,False,1,0,51.073875555556,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93910,15322895,last,0,,0,12,True,13.784437777778,True,93910,,0,frame_lock,7551012684,True,dresden,2019-05-04 23:59:00,False,1,0,51.07356,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93874,15138225,first,0,,0,12,True,13.800185555556,True,93874,Trattendorfer Straße 1,0,frame_lock,7551013191,True,dresden,2019-05-04 00:00:00,False,1,0,51.010644444444,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93874,15138225,start,0,,0,12,True,13.800125555556,True,93874,Trattendorfer Straße 1,0,frame_lock,7551013191,True,dresden,2019-05-04 15:38:00,False,1,0,51.010546666667,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93874,15138225,end,0,,0,12,True,13.800125555556,True,93874,Trattendorfer Straße 1,0,frame_lock,7551013191,True,dresden,2019-05-04 15:45:00,False,1,0,51.010546666667,,,0
"{""71"": 1}",False,False,0,ok,71,BIKE 93874,15138225,last,0,,0,12,True,13.800087777778,True,93874,Trattendorfer Straße 1,0,frame_lock,7551013191,True,dresden,2019-05-04 23:59:00,False,1,0,51.010751111111,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93469,15304605,first,0,,0,12,True,13.740437777778,True,93469,,0,frame_lock,7551006676,True,dresden,2019-05-04 00:00:00,False,1,0,51.068395555556,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93469,15304605,start,0,,0,12,True,13.740566666667,True,93469,,0,frame_lock,7551006676,True,dresden,2019-05-04 09:37:00,False,1,0,51.068946666667,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93469,15327243,end,0,,0,12,True,13.730348888889,True,93469,,0,frame_lock,7551006676,True,dresden,2019-05-04 09:48:00,False,1,0,51.069497777778,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93469,15327243,start,0,,0,12,True,13.730592222222,True,93469,,0,frame_lock,7551006676,True,dresden,2019-05-04 15:38:00,False,1,0,51.068862222222,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93469,15327243,end,0,,0,12,True,13.730592222222,True,93469,,0,frame_lock,7551006676,True,dresden,2019-05-04 15:45:00,False,1,0,51.068862222222,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93469,15346564,last,0,,0,12,True,13.730978888889,True,93469,,0,frame_lock,7551006676,True,dresden,2019-05-04 23:59:00,False,1,0,51.068906666667,,,0
"{""15"": 1}",False,False,0,ok,15,BIKE 93789,15316431,first,0,,0,12,True,13.768142222222,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-04 00:00:00,False,1,0,51.040097777778,,,0
"{""15"": 1}",False,True,0,ok,15,Comeniusplatz,264535,start,0,,0,0,False,13.767113685608,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-04 15:38:00,False,1,0,51.041771664173,,,4339
"{""15"": 1}",False,True,0,ok,15,Comeniusplatz,264535,end,0,,0,0,False,13.767113685608,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-04 15:45:00,False,1,0,51.041771664173,,,4339
"{""15"": 1}",False,True,0,ok,15,Comeniusplatz,264535,start,0,,0,0,False,13.767113685608,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-04 17:39:00,False,1,0,51.041771664173,,,4339
"{""15"": 1}",False,True,0,ok,15,Holbeinstraße,264600,end,0,,0,0,False,13.779215812683,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-04 17:48:00,False,1,0,51.04745464766,,,4393
"{""15"": 1}",False,True,0,ok,15,Holbeinstraße,264600,last,0,,0,0,False,13.779215812683,True,93789,,0,frame_lock,7551003441,True,dresden,2019-05-04 23:59:00,False,1,0,51.04745464766,,,4393
"{""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Altenberger Platz,264532,first,0,,0,0,False,13.807733058929,True,93572,,0,frame_lock,7551005295,True,dresden,2019-05-04 00:00:00,False,2,0,51.034937670096,,,4336
"{""71"": 1, ""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Altenberger Platz,264532,start,0,,0,0,False,13.807733058929,True,93572,,0,frame_lock,7551005295,True,dresden,2019-05-04 15:38:00,False,3,0,51.034937670096,,,4336
"{""71"": 1, ""15"": 1, ""undefined"": 1}",False,True,0,ok,15,Altenberger Platz,264532,end,0,,0,0,False,13.807733058929,True,93572,,0,frame_lock,7551005295,True,dresden,2019-05-04 15:45:00,False,3,0,51.034937670096,,,4336
"{""71"": 1, ""15"": 1, ""undefined"": 2}",False,True,0,ok,15,Altenberger Platz,264532,last,0,,0,0,False,13.807733058929,True,93572,,0,frame_lock,7551005295,True,dresden,2019-05-04 23:59:00,False,4,0,51.034937670096,,,4336
"{""71"": 2, ""15"": 1, ""undefined"": 2}",False,True,0,ok,0,Altpieschen,264557,first,0,,0,0,False,13.7167096138,True,93439,,0,frame_lock,7551006395,True,dresden,2019-05-04 00:00:00,False,5,0,51.077648763812,,,4355
"{""71"": 1, ""15"": 2, ""undefined"": 2}",False,True,0,ok,0,Altpieschen,264557,start,0,,0,0,False,13.7167096138,True,93439,,0,frame_lock,7551006395,True,dresden,2019-05-04 14:27:00,False,5,0,51.077648763812,,,4355
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93439,15336943,end,0,,0,12,True,13.733755555556,True,93439,,0,frame_lock,7551006395,True,dresden,2019-05-04 14:42:00,False,1,0,51.051595555556,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93439,15336943,start,0,,0,12,True,13.733755555556,True,93439,,0,frame_lock,7551006395,True,dresden,2019-05-04 15:38:00,False,1,0,51.051595555556,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93439,15336943,end,0,,0,12,True,13.733755555556,True,93439,,0,frame_lock,7551006395,True,dresden,2019-05-04 15:45:00,False,1,0,51.051595555556,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93439,15336943,start,0,,0,12,True,13.733627777778,True,93439,,0,frame_lock,7551006395,True,dresden,2019-05-04 18:47:00,False,1,0,51.05184,,,0
"{""undefined"": 1}",False,False,0,ok,0,BIKE 93439,15344971,end,0,,0,12,True,13.728951111111,True,93439,,0,frame_lock,7551006395,True,dresden,2019-05-04 18:50:00,False,1,0,51.051893333333,,,0
